unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
mode    8 freq=   27.3700 
-0.1457921260201181 -0.08984761618310193 -0.08598937412537667 -0.20530158402474882 0.02766313548649177 -0.08672128983265298 0.021624468950769634 0.0026048166129691358 0.08469396544754532 0.012122127887079066 -0.03546068593086575 -0.018465754552284074 0.06932704445206934 -0.10932370414000205 -0.10474281975167701 -0.00809514128427046 -0.03866056840800456 -0.038286313147520484 -0.1165168902465059 -0.0003592850500647084 -0.03244793108396898 -0.10180491595687705 -0.025445615160312 -0.09059222835277426 -0.1807952312346451 0.04806560310396927 -0.12435753795364718 0.11079452731370443 -0.019955290489010676 -0.006706654267874556 0.052394285768240026 0.045414388193346825 0.16046139906532036 0.004325179827937793 0.01661104720777712 0.09519554448220777 0.014605920733176665 0.0071669302436008124 0.034238430586637586 -0.023643139678812538 0.008304362932492775 0.033312823402914374 -0.05921476165075732 -0.028415183821524012 -0.0706965891907877 -0.0408847327164921 -0.07405484179757593 -0.19772102112474282 -0.015079767360852751 -0.023931262522335923 -0.07056098320517253 -0.02970074677923099 -0.017998140552917125 -0.06909527117888632 0.012313988845497628 -0.03170756756042696 -0.060946514660143114 -0.18392064766733232 0.015855527013473883 -0.06296463711055596 -0.059327204044800894 0.01611078534098695 0.0063306712587402605 -0.067318346325101 0.004886041391736259 -0.029966783551125403 -0.06146051778169005 0.0026553481572102744 -0.030573146608575307 -0.028377061242912383 -0.018707789031416833 -0.015332207979805126 0.01688881740973476 -0.013872060807686794 -0.0039524029092388845 -0.020885392462231585 -0.005778519468016006 -0.01704341991113755 -0.014151148440089233 0.0056610617234437565 0.01935743787044556 0.13136694020671638 -0.08075055287736425 -0.0399455310070601 0.0432565751976848 -0.02716787592832682 -0.018407736790399847 0.05404863292547703 -0.023411235926708355 0.011961615611780876 0.17770320166467177 -0.12381520395264872 -0.13421573653569463 0.1299286792863685 -0.13750120967422433 -0.16703234534237973 0.30469297670897993 -0.20365774632126318 -0.28123372810696795 0.10473917905100381 -0.06681940188875563 -0.09672695461142153 0.41190059914281624 -0.23375725497962835 -0.33045344278354855 0.15939417503393075 -0.08312695404970977 -0.12315193540313753 0.35151790031095714 -0.1916318056137759 -0.2529398433992082 0.12886720839330695 -0.061623151581867014 -0.08158092903568186 0.03371768793750544 -0.10740863239378852 -0.12668826010437984 0.020646461323700002 -0.030899418121276005 -0.03638981474576863 -0.011094235344170412 -0.04200168476422059 -0.04968864160344896 -0.10025545037066064 -0.0006342210805389553 -0.04395186745024607 -0.03914842254518054 -0.038126044300595886 -0.0722422864690411 0.015467277526706501 -0.010210792479011606 -0.00019777073231395993 -0.03365716533785696 -0.0017176940253258144 -0.018856485609406646 -0.003208503860281299 -0.02846493068035543 -0.04976995850353745 -0.21420383784082628 0.001382809896912804 -0.14668181974169806 -0.05284795375873847 -0.009255067924885261 -0.07163416550387113 -0.07870572407452865 0.005775507730975693 -0.03862853927906878 -0.0808289986879501 0.005963239339821939 -0.039742881983985 -0.14969003776305223 0.07960340983005061 0.08004701801753142 -0.023258641249999105 0.018966915967551498 0.04656948594203032 -0.055926952926286265 0.03576738909077038 0.034408091773241944 -0.06285394811900871 0.032798820281367436 0.015143013838699348 0.08511385528391367 -0.016916027836670167 0.05482026804352565 0.049111392004055426 -0.017749170290917826 0.008011220527235534 0.025824641208346728 0.0005953200216354225 0.026677966703102393 0.08643774846842668 0.03436577177390317 0.1449974949048569 0.17328444823468725 0.11231951365675957 0.30152533699524986 0.06583657170126646 0.03967863159379163 0.10341301084091885 0.19687192732839287 0.15713087197024966 0.38788684030645326 0.0770000769973641 0.06368920319152249 0.14830596316384098 0.14172935021115068 0.12168380523936208 0.3145251363018161 0.049606320791013715 0.04511582086390538 0.1098280107367879 -0.11138377763629226 0.021670953096229986 -0.0062798284040250655 -0.026462125548546548 0.006199158741313211 0.0037415813164168965 -0.13550497283056073 0.04559113833054621 -0.0053163668718402045 -0.03970573722715447 0.018146719580239286 0.00371447568305407 -0.15807353936864638 0.046072869096638644 -0.029000885256557255 -0.05266022214989222 0.018255142113690594 -0.007909825380211627 -0.15299283934640534 0.026259525285484503 -0.05738834356636372 -0.12878500192801953 0.006428853029506896 -0.05649073012450803 -0.12105998122571718 -0.0013377559403717854 -0.08361321196220128 -0.08234130411215868 -0.018881073479651518 -0.11579906537731208 -0.12239080578815958 0.025327254953981887 -0.14839733577922146 -0.13641991471723988 0.019432118025037824 -0.11180312600102019 -0.1635978475783682 0.02798197270093729 -0.1041058308104354 -0.13276014717052328 -0.0007867113949854799 -0.09895581700890048 -0.038465905478891824 -0.023362044221716557 -0.03170455582338664 -0.058726099506735505 0.04393800469438729 -0.02178878652102957 0.17104907885245976 0.0027344285931433644 0.16274182240408885 0.3097944708650091 -0.08488511981224389 0.24170407977567113 0.11053275720422141 -0.05613777451910825 0.05621607968215642 0.34693972518859667 -0.03700662676499981 0.40127133108810054 0.13291699080018263 -0.03027498464158421 0.13616464724198804 0.24321858585324233 0.09276956220692216 0.4758702860531333 0.07967249166446948 0.03701926778719428 0.17354632738636677 0.0992261407481466 0.17195015798328014 0.3956777090990848 0.005271543732896465 0.07740264584841941 0.1323116316550795 0.060337644875318085 0.12157636888145656 0.23721254687742807 -0.0923016941966885 0.16325474437086354 0.1222695066743953 -0.19474745999303558 0.21994995014428848 0.0730740518205676 -0.08412785465944082 0.07343518425397896 -0.0036080609742963044 -0.061043894157779936 0.08694884835386837 0.04889454693715281 -0.04485982321547868 0.04335395469532162 0.006371831664957887 -0.13950091220685262 0.24451821921500247 0.18089163551218998 -0.015669063908407548 0.058604387155125504 0.0584116359845454 -0.04471827157458391 0.0963836165888257 0.07995659885860577 -0.07027587209868945 0.07274449255940026 0.030800030798945638 0.23615204605423176 -0.16279727342752395 -0.1771175002296385 0.21144903803871987 -0.21445977116668719 -0.21277420233645805 -0.01679344573679148 -0.14532233566923647 0.15167007343787184 0.045510358416186524 0.18941316202708827 -0.1355622998339252 -0.17044604897260307 0.024589063204502118 -0.08001582681684918 -0.038555253677754475 0.013069934842616468 -0.0506554091933898 -0.01740784009301556 -0.00991363442436728 -0.033467425904317165 -0.0945197351340925 0.007517079364420732 -0.149918773234722 -0.024164170186786883 0.003941359873424399 -0.051358147836129756
  5.0834862e-04  -4.9756639e-04  -1.2378744e-03 
 -3.5716393e-04  -1.2068568e-03   1.0957712e-04 
 -1.4156866e-03   9.5960756e-05  -7.8618835e-04 
mode    9 freq=   35.1300 
-0.06184347496659611 -0.3643089261985575 0.18662253060621056 0.17485453553961647 0.4647254766480691 -0.1891340892826436 -0.020628949957882007 -0.04892639020308263 0.009315213433448532 0.044229486684007537 -0.15185781449401672 -0.08547241638935218 -0.03874290456531105 -0.0663068044999629 0.05930448857630592 -0.1018460840355303 -0.006504556427213157 0.1819329672265167 -0.008952185830778983 -0.17384156849485108 0.08166624039022918 -0.005741075695825652 -0.13179024742686085 0.08405398895211755 0.15386382269021137 0.3898280218728134 -0.15553674370457515 -0.004839120518059041 0.04913971570155855 -0.032395535347501205 0.017342307579327497 -0.0614431996550554 -0.0793400174687339 0.045889187581509866 -0.14375677825549654 -0.12102532433607026 0.01510787690656235 -0.03835949077013406 -0.05920974630022864 0.0174590396227009 -0.06340409208503943 -0.030483798409712656 0.0634325051207896 -0.17825078052109336 -0.08351963836015455 0.05503860644830135 -0.19464002363513008 -0.059855914109225666 0.010703713441276349 -0.055737213492746476 -0.009696789357464665 0.020430620169144157 -0.06427147235264989 -0.016862715688718704 0.015163092085634775 -0.05255481135348123 -0.019380527854421303 0.06804533713279698 -0.19268190937007812 -0.07700067741756562 0.022168392441405397 -0.05110917757413046 -0.027353599712479523 0.025224301624977446 -0.06273046690035584 -0.021295992612061075 0.013835919963203025 -0.05615283320430982 -0.017648779056240686 0.0921318754374185 -0.17718681400893238 -0.12079312317543578 0.02691187827990012 -0.04500037094402667 -0.03868576228283475 0.03104197367451754 -0.06058510621530542 -0.035884846835342626 0.029200798430538844 -0.04839560250080744 -0.03992157838171031 0.017137831930410567 -0.08558172329414733 -0.08866618647272476 0.011215708738129748 -0.029405596549280207 -0.03451852213138679 0.0029575257735884567 -0.009619488106763269 -0.03556259097202902 -0.023483508424764814 -0.054182581274022 -0.012268538935015857 -0.07700760879549501 -0.014341020935902716 0.12460538103659889 -0.10728386759105955 0.03675363147057716 0.13312404451181611 -0.041344122177085336 0.021655393232205226 0.054941111001756776 -0.09284580736414542 0.040662928622751705 0.0682012931362082 -0.03365816925020373 0.02343834156007118 0.021623268037108543 -0.05010693105154216 -0.005385680651134079 -0.006345676494354246 -0.011444600753193621 -0.0001786963977253039 -0.01729841364721748 -0.10403305134217682 -0.014441525915878833 0.19005491713484024 -0.03892168168432602 0.010236894200027661 0.06273749428678324 -0.03201175300149868 -0.019655599837436658 0.06594097858533068 -0.11986778422186255 -0.007711157946443581 0.20533167409121028 -0.11467964784171601 0.02085305050056226 0.229224133813809 -0.02528955592751759 0.017416875304136503 0.06775605210829332 -0.042350042348550256 0.006508363744118793 0.07632344007564018 -0.03208403469046622 0.0022678379913565255 0.06156793640279459 -0.1407104376555307 -0.028453306400135644 0.1972358246696857 -0.03928108230447017 -0.008065431793961188 0.053335855159269356 -0.04356578020049038 -0.00889466339239434 0.06184401229815672 -0.043336888185426505 -0.010075264312197471 0.05486280583870861 -0.12938803180787625 -0.008047329776018875 0.22541534164161053 -0.0341992780051135 0.00028310328178952644 0.06772292300084987 -0.04017155255605638 -0.005198258131582156 0.06261200524343681 -0.039987836596597215 -0.0033560789752566907 0.06939242923353066 -0.08859340700446619 0.05591889144533357 0.12491036166549194 -0.025048616964292458 0.027062465131915826 0.030044084801826795 -0.0307558586556877 0.027169883753020364 0.045451127587727014 -0.05267500657438023 0.035488654998463945 0.04703286493985881 -0.04877264080013507 0.09992620991901474 0.0018853347967933971 -0.02170759667423734 0.047652707364196634 0.009999970886189619 -0.011918504349581789 0.0809931511048928 -0.08843398531209029 -0.002639285559661932 0.03777420987196635 -0.03673516059305798 0.02122387921978449 -0.00027032373924611207 -0.13082629272822416 0.0144924786379915 -0.004178283187262443 -0.05891660389497141 -0.01477076636752474 -0.19587727459552576 0.08272599558723968 -0.012965527958552246 -0.08741265585807674 0.0359350424526812 0.01856569578386439 -0.0935736020467311 0.035128223346135794 0.0030759874305074783 -0.03807136792661067 0.012988617942527987 0.06512029564659547 0.06590700704158094 -0.028993953878627868 0.028165764801017564 0.04754428483074532 -0.0216072054395602 0.07327506178051983 0.10658379842019142 -0.038299328748830574 0.032480436977109776 -0.024207837418385805 0.021521928470748155 0.03763391646760937 0.009326169003990865 0.015186649043287988 0.00011436773583489358 -0.0889780984795472 0.07093572172935156 0.10432763490417579 0.25758386661189786 -0.08418158495241106 0.09113722270455141 0.1966293291008643 -0.06550152143271178 0.12574559270598315 0.3057257520204587 -0.1162322764978988 0.11549408474841903 0.3360782559732465 -0.12984896844018054 0.028279206896202728 0.09345018471155978 -0.027495151353374287 0.07142438387337338 0.24280616886644374 -0.1218813495103496 -0.05220367287518187 -0.10435536041589334 0.006986828952822589 -0.16859883675442128 -0.41538015086336877 0.13209820057826677 -0.06777111079349489 -0.16417279780456248 0.0646569746938101 -0.20515838964297559 -0.5420406854560311 0.14705264846092028 -0.08477537812310837 -0.22931666998655667 0.07154782904204879 -0.13083668979511826 -0.3550286432321919 0.03865976040115872 -0.04668995542364288 -0.13278949393214268 0.015390980188351876 -0.0172314055324573 -0.045819873802216 -0.08562677725068835 0.011441589016153305 0.0248086819134141 -0.048539161966395745 0.017359636024150967 0.07256112985379293 -0.09754874728923482 0.10512820905502004 0.3188329876849304 -0.1902455300278984 0.11044804161582494 0.3778398079978061 -0.5004524178797061 0.047561351340640434 0.15112494903357498 -0.16024448879164613 0.03859741799631887 0.1294675479766762 -0.15996540115924368 0.010224847251866405 0.06062325488448274 -0.17870543293642485 0.20743881298174408 0.5612579307652579 -0.023078022815895646 0.05805223536440125 0.15060994199968125 0.057498075748983454 0.06742576494620554 0.18152542271850564 -0.023021717936161062 0.07744481016698382 0.2060680678600253 -0.020658508271861255 -0.023677587006787664 -0.10084808318362327 0.01488166841439494 0.07588171864306079 -0.17590752922597302 -0.13879690541522255 -0.09868257586293215 -0.11540173208606255 0.18425305256468344 0.001168553971641875 0.17216895964659645 -0.025977235885055974 0.12240120285505368 0.28552771673422356 -0.11133872367975124 0.044287593177818996 0.12328445183291134 -0.04492708534271236 -0.010728811249945633 -0.05914248417299496 0.03691988046486391 0.0559604797129099 0.10608127352031083 -0.01309683859757766 0.01816980956421503 0.04126180136465009 -0.00660875497879593
 -1.1852573e-05   4.9709218e-04   1.0089145e-03 
  4.1239358e-04   1.1747534e-04  -5.1670514e-04 
  1.0984469e-03  -6.0662977e-04   1.9199567e-03 
mode   10 freq=   38.3400 
